0	325
5	325
10	325
15	325
20	325
25	325
30	325
35	325
40	325
45	325
50	325
55	325
60	325
65	325
70	325
75	325
80	325
85	325
90	325
95	325
100	325
105	325
110	325
115	325
120	325
125	325
130	325
135	325
140	325
145	325
150	325
155	325
160	325
165	325
170	325
175	325
180	325
185	325
190	325
195	325
200	325
205	325
210	325
215	325
220	325
225	325
230	325
235	325
240	325
245	325
250	325
255	325
260	325
265	325
270	325
275	325
280	325
285	325
290	325
295	325
300	325
305	325
310	325
315	325
320	325
325	325
330	325
335	325
340	325
345	325
350	325
355	325
360	325
365	325
370	325
375	325
380	325
385	325
390	325
395	325
400	325
405	325
410	325
415	325
420	325
425	325
430	325
435	325
440	325
445	325
450	325
455	325
460	325
465	325
470	325
475	325
480	325
485	325
490	325
495	325
500	325
505	325
510	325
515	325
520	325
525	325
530	325
535	325
540	325
545	325
550	325
555	325
560	325
565	325
570	325
575	325
580	325
585	325
590	325
595	325
600	325
605	325
610	325
615	325
620	325
625	325
630	325
635	325
640	1525.76
645	997.958
650	798.216
655	701.648
660	642.075
665	912.342
670	860.562
675	765.721
680	693.688
685	1410.84
690	1008.44
695	831.498
700	735.861
705	668.86
710	615.969
715	572.94
720	833.524
725	813.111
730	739.739
735	673.265
740	1139.57
745	945.06
750	818.306
755	735.27
760	674.533
765	872.696
770	853.934
775	783.822
780	718.172
785	1010.12
790	917.883
795	822.148
800	748.846
805	690.213
810	641.336
815	599.793
820	716.215
825	771.773
830	741.298
835	689.79
840	805.961
845	849.018
850	797.451
855	736.568
860	683.206
865	759.006
870	785.324
875	757.081
880	711.869
885	799.519
890	821.559
895	786.748
900	738.429
905	691.373
910	648.888
915	611.145
920	618.911
925	690.154
930	698.485
935	671.328
940	674.438
945	746.611
950	745.62
955	712.471
960	673.186
965	672.318
970	706.852
975	707.881
980	684.164
985	688.527
990	728.056
995	728.334
1000	703.781
1005	671.187
1010	637.853
1015	606.258
1020	587.468
1025	626.099
1030	644.408
1035	636.105
1040	622.739
1045	661.016
1050	676.016
1055	665.548
1060	642.998
1065	626.734
1070	645.765
1075	655.307
1080	646.555
1085	635.065
1090	656.134
1095	665.941
1100	657.645
1105	638.735
1110	615.476
1115	591.186
1120	569.608
1125	580.953
1130	593.333
1135	593.292
1140	584.81
1145	601.228
1150	615.013
1155	615.55
1160	605.485
1165	591.651
1170	596.813
1175	603.726
1180	601.968
1185	593.943
1190	602.344
1195	610.928
1200	610.442
1205	601.431
1210	587.02
1215	569.83
1220	551.996
1225	549.158
1230	553.106
1235	554.212
1240	549.96
1245	555.198
1250	563.759
1255	567.687
1260	564.819
1265	556.935
1270	556.4
1275	559.662
1280	560.278
