0	26
5.00E-04	27
1.00E-03	27
1.50E-03	27
2.00E-03	27
2.50E-03	27
3.00E-03	27
3.50E-03	27
4.00E-03	27
4.50E-03	27
5.00E-03	27
5.50E-03	27
6.00E-03	27
6.50E-03	27
7.00E-03	27
7.50E-03	27
8.00E-03	27
8.50E-03	27
9.00E-03	27
9.50E-03	27
1.00E-02	27
1.05E-02	27
1.10E-02	27
1.15E-02	27
1.20E-02	27
1.25E-02	27
1.30E-02	27
1.35E-02	27
1.40E-02	27
1.45E-02	27
1.50E-02	27
1.55E-02	27
1.60E-02	27
1.65E-02	27
1.70E-02	27
1.75E-02	27
1.80E-02	27
1.85E-02	27
1.90E-02	27
1.95E-02	27
2.00E-02	27
2.05E-02	27
2.10E-02	27
2.15E-02	27
2.20E-02	27
2.25E-02	27
2.30E-02	27
2.35E-02	27
2.40E-02	27
2.45E-02	27
2.50E-02	27
2.55E-02	27
2.60E-02	27
2.65E-02	27
2.70E-02	27
2.75E-02	27
2.80E-02	27
2.85E-02	27
2.90E-02	27
2.95E-02	27
3.00E-02	27
3.05E-02	27
3.10E-02	27
3.15E-02	27
3.20E-02	27
3.25E-02	27
3.30E-02	27
3.35E-02	27
3.40E-02	27
3.45E-02	27
3.50E-02	27
3.55E-02	27
3.60E-02	27
3.65E-02	27
3.70E-02	27
3.75E-02	27
3.80E-02	27
3.85E-02	27
3.90E-02	27
3.95E-02	27
4.00E-02	27
4.05E-02	27
4.10E-02	27
4.15E-02	27
4.20E-02	27
4.25E-02	27
4.30E-02	27
4.35E-02	27
4.40E-02	27
4.45E-02	27
4.50E-02	27
4.55E-02	27
4.60E-02	27
4.65E-02	27
4.70E-02	27
4.75E-02	27
4.80E-02	27
4.85E-02	27
4.90E-02	27
4.95E-02	27
5.00E-02	27
5.05E-02	27
5.10E-02	27
5.15E-02	27
5.20E-02	27
5.25E-02	27
5.30E-02	27
5.35E-02	27
5.40E-02	27
5.45E-02	27
5.50E-02	27
5.55E-02	27
5.60E-02	27
5.65E-02	27
5.70E-02	27
5.75E-02	27
5.80E-02	27
5.85E-02	27
5.90E-02	27
5.95E-02	27
6.00E-02	27
6.05E-02	27
6.10E-02	27
6.15E-02	27
6.20E-02	27
6.25E-02	27
6.30E-02	27
6.35E-02	27
6.40E-02	27
6.45E-02	27
6.50E-02	27
6.55E-02	27
6.60E-02	27
6.65E-02	27
6.70E-02	27
6.75E-02	27
6.80E-02	27
6.85E-02	27
6.90E-02	27
6.95E-02	27
7.00E-02	27
7.05E-02	27
7.10E-02	27
7.15E-02	27
7.20E-02	27
7.25E-02	27
7.30E-02	27
7.35E-02	27
7.40E-02	27
7.45E-02	27
7.50E-02	27
7.55E-02	27
7.60E-02	27
7.65E-02	27
7.70E-02	27
7.75E-02	27
7.80E-02	27
7.85E-02	27
7.90E-02	27
7.95E-02	27
8.00E-02	27
8.05E-02	27
8.10E-02	27
8.15E-02	27
8.20E-02	27
8.25E-02	27
8.30E-02	27
8.35E-02	27
8.40E-02	27
8.45E-02	27
8.50E-02	27
8.55E-02	27
8.60E-02	27
8.65E-02	27
8.70E-02	27
8.75E-02	27
8.80E-02	27
8.85E-02	27
8.90E-02	27
8.95E-02	27
9.00E-02	27
9.05E-02	27
9.10E-02	27
9.15E-02	27
9.20E-02	27
9.25E-02	27
9.30E-02	27
9.35E-02	27
9.40E-02	27
9.45E-02	27
9.50E-02	27
9.55E-02	27
9.60E-02	27
9.65E-02	27
9.70E-02	27
9.75E-02	27
9.80E-02	27
9.85E-02	27
9.90E-02	27
9.95E-02	27
1.00E-01	27
1.01E-01	27
1.01E-01	27
1.02E-01	27
1.02E-01	27
1.03E-01	27
1.03E-01	27
1.04E-01	27
1.04E-01	27
1.05E-01	27
1.05E-01	27
1.06E-01	27
1.06E-01	27
1.07E-01	27
1.07E-01	27
1.08E-01	27
1.08E-01	27
1.09E-01	27
1.09E-01	27
1.10E-01	27
1.10E-01	27
1.11E-01	27
1.11E-01	27
1.12E-01	27
1.12E-01	27
1.13E-01	27
1.13E-01	27
1.14E-01	27
1.14E-01	27
1.15E-01	27
1.15E-01	27
1.16E-01	27
1.16E-01	27
1.17E-01	27
1.17E-01	27
1.18E-01	27
1.18E-01	27
1.19E-01	27
1.19E-01	27
1.20E-01	27
1.20E-01	27
1.21E-01	27
1.21E-01	27
1.22E-01	27
1.22E-01	27
1.23E-01	27
1.23E-01	27
1.24E-01	27
1.24E-01	27
1.25E-01	27
1.25E-01	27
1.26E-01	27
1.26E-01	27
1.27E-01	27
1.27E-01	27
1.28E-01	27
1.28E-01	27
1.29E-01	27
1.29E-01	27
1.30E-01	27
1.30E-01	27
1.31E-01	27
1.31E-01	27
1.32E-01	27
1.32E-01	27
1.33E-01	27
1.33E-01	27
1.34E-01	27
1.34E-01	27
1.35E-01	27
1.35E-01	27
1.36E-01	27
1.36E-01	27
1.37E-01	27
1.37E-01	27
1.38E-01	27
1.38E-01	27
1.39E-01	27
1.39E-01	27
1.40E-01	27
1.40E-01	27
1.41E-01	27
1.41E-01	27
1.42E-01	27
1.42E-01	27
1.43E-01	27
1.43E-01	27
1.44E-01	27
1.44E-01	27
1.45E-01	27
1.45E-01	27
1.46E-01	27
1.46E-01	27
1.47E-01	27
1.47E-01	27
1.48E-01	27
1.48E-01	27
1.49E-01	27
1.49E-01	27
1.50E-01	27
1.50E-01	27
1.51E-01	27
1.51E-01	27
1.52E-01	27
1.52E-01	27
1.53E-01	27
1.53E-01	27
1.54E-01	27
1.54E-01	27
1.55E-01	27
1.55E-01	27
1.56E-01	27
1.56E-01	27
1.57E-01	27
1.57E-01	27
1.58E-01	27
1.58E-01	27
1.59E-01	27
1.59E-01	27
1.60E-01	27
1.60E-01	27
1.61E-01	27
1.61E-01	27
1.62E-01	27
1.62E-01	27
1.63E-01	27
1.63E-01	27
1.64E-01	27
1.64E-01	27
1.65E-01	27
1.65E-01	27
1.66E-01	27
1.66E-01	27
1.67E-01	27
1.67E-01	27
1.68E-01	27
1.68E-01	27
1.69E-01	27
1.69E-01	27
1.70E-01	27
1.70E-01	27
1.71E-01	27
1.71E-01	27
1.72E-01	27
1.72E-01	27
1.73E-01	27
1.73E-01	27
1.74E-01	27
1.74E-01	27
