0.11945,580.616
0.119642,586.802
0.119835,592.842
0.120028,598.65
0.12022,604.169
0.120413,609.361
0.120606,614.201
0.120798,618.673
0.120991,622.752
0.121183,626.454
0.121376,629.796
0.121569,632.796
0.121761,635.476
0.121954,637.856
0.122147,639.955
0.122339,641.793
0.122532,643.39
0.122725,644.765
0.122917,645.935
0.12311,646.912
0.123303,647.709
0.123495,648.336
0.123688,648.804
0.123881,649.125
0.124073,649.31
0.124266,649.37
0.124459,649.312
0.124651,649.137
0.124844,648.834
0.125037,648.38
0.125229,647.745
0.125422,646.9
0.125615,645.822
0.125807,644.503
0.126,642.942
0.126193,641.147
0.126385,639.135
0.126578,636.924
0.126771,634.539
0.126963,632.002
0.127156,629.332
0.127349,626.546
0.127541,623.675
0.127734,620.741
0.127927,617.763
0.128119,614.758
0.128312,611.74
0.128505,608.721
0.128697,605.711
0.12889,602.716
0.129083,599.741
0.129275,596.791
0.129468,593.87
0.129661,590.979
0.129853,588.122
0.130046,585.3
0.130239,582.51
0.130431,579.756
0.130624,577.053
0.130817,574.435
0.131009,571.965
0.131202,569.741
0.131394,567.89
0.131587,566.541
0.13178,565.806
0.131972,565.759
0.132165,566.429
0.132358,567.794
0.13255,569.789
0.132743,572.32
0.132936,575.278
0.133128,578.557
0.133321,582.061
0.133514,585.703
0.133706,589.409
0.133899,593.114
0.134092,596.763
0.134284,600.313
0.134477,603.731
0.13467,606.991
0.134862,610.078
0.135055,612.979
0.135248,615.686
0.13544,618.196
0.135633,620.504
0.135826,622.612
0.136018,624.516
0.136211,626.225
0.136404,627.752
0.136596,629.105
0.136789,630.294
0.136982,631.331
0.137174,632.225
0.137367,632.985
0.13756,633.621
0.137752,634.14
0.137945,634.549
0.138138,634.852
0.13833,635.053
0.138523,635.157
0.138716,635.165
0.138908,635.079
0.139101,634.899
0.139294,634.62
0.139486,634.236
0.139679,633.74
0.139872,633.123
0.140064,632.376
0.140257,631.495
0.14045,630.474
0.140642,629.315
0.140835,628.017
0.141028,626.582
0.14122,625.022
0.141413,623.35
0.141606,621.578
0.141798,619.719
0.141991,617.787
0.142183,615.791
0.142376,613.743
0.142569,611.652
0.142761,609.526
0.142954,607.375
0.143147,605.207
0.143339,603.027
0.143532,600.839
0.143725,598.647
0.143917,596.453
0.14411,594.261
0.144303,592.075
0.144495,589.901
0.144688,587.75
0.144881,585.643
0.145073,583.617
0.145266,581.72
0.145459,580.016
0.145651,578.573
0.145844,577.456
0.146037,576.716
0.146229,576.385
0.146422,576.473
0.146615,576.967
0.146807,577.839
0.147,579.047
0.147193,580.544
0.147385,582.278
0.147578,584.201
0.147771,586.263
0.147963,588.421
0.148156,590.637
0.148349,592.878
0.148541,595.113
0.148734,597.318
0.148927,599.47
0.149119,601.553
0.149312,603.554
0.149505,605.462
0.149697,607.271
0.14989,608.973
0.150083,610.567
0.150275,612.049
0.150468,613.417
0.150661,614.671
0.150853,615.811
0.151046,616.839
0.151239,617.758
0.151431,618.572
0.151624,619.284
0.151817,619.899
0.152009,620.423
0.152202,620.859
0.152394,621.212
0.152587,621.487
0.15278,621.685
0.152972,621.809
0.153165,621.859
0.153358,621.834
0.15355,621.736
0.153743,621.563
0.153936,621.315
0.154128,620.99
0.154321,620.589
0.154514,620.109
0.154706,619.553
0.154899,618.918
0.155092,618.206
0.155284,617.416
0.155477,616.55
0.15567,615.609
0.155862,614.596
0.156055,613.514
0.156248,612.368
0.15644,611.16
0.156633,609.895
0.156826,608.578
0.157018,607.212
0.157211,605.802
0.157404,604.355
0.157596,602.874
0.157789,601.363
0.157982,599.826
0.158174,598.266
0.158367,596.691
0.15856,595.109
0.158752,593.535
0.158945,591.993
0.159138,590.512
0.15933,589.124
0.159523,587.869
0.159716,586.781
0.159908,585.892
0.160101,585.227
0.160294,584.8
0.160486,584.616
0.160679,584.672
0.160872,584.954
0.161064,585.444
0.161257,586.12
0.16145,586.958
0.161642,587.934
0.161835,589.023
0.162028,590.202
0.16222,591.449
0.162413,592.743
0.162606,594.066
0.162798,595.401
0.162991,596.734
0.163183,598.051
0.163376,599.339
0.163569,600.591
0.163761,601.796
0.163954,602.95
0.164147,604.047
0.164339,605.084
0.164532,606.057
0.164725,606.965
0.164917,607.807
0.16511,608.583
0.165303,609.293
0.165495,609.937
0.165688,610.516
0.165881,611.031
0.166073,611.481
0.166266,611.868
0.166459,612.192
0.166651,612.454
0.166844,612.655
0.167037,612.797
0.167229,612.88
0.167422,612.908
0.167615,612.881
0.167807,612.8
0.168,612.667
0.168193,612.482
0.168385,612.245
0.168578,611.955
0.168771,611.613
0.168963,611.22
0.169156,610.775
0.169349,610.279
0.169541,609.734
0.169734,609.141
0.169927,608.501
0.170119,607.815
0.170312,607.086
0.170505,606.314
0.170697,605.501
0.17089,604.648
0.171083,603.756
0.171275,602.83
0.171468,601.869
0.171661,600.876
0.171853,599.852
0.172046,598.799
0.172239,597.718
0.172431,596.613
0.172624,595.489
0.172817,594.352
0.173009,593.215
0.173202,592.092
0.173395,591.001
0.173587,589.962
0.17378,588.997
0.173972,588.126
0.174165,587.367
0.174358,586.735
0.17455,586.241
0.174743,585.89
0.174936,585.685
0.175128,585.623
0.175321,585.699
0.175514,585.903
0.175706,586.226
0.175899,586.654
0.176092,587.175
0.176284,587.774
0.176477,588.44
0.17667,589.157
0.176862,589.916
0.177055,590.703
0.177248,591.508
0.17744,592.323
0.177633,593.137
0.177826,593.945
0.178018,594.739
0.178211,595.513
0.178404,596.263
0.178596,596.984
0.178789,597.672
0.178982,598.326
0.179174,598.941
0.179367,599.516
0.17956,600.05
0.179752,600.542
0.179945,600.99
0.180138,601.395
0.18033,601.757
0.180523,602.076
0.180716,602.352
0.180908,602.585
0.181101,602.775
0.181294,602.924
0.181486,603.031
0.181679,603.095
0.181872,603.116
0.182064,603.094
0.182257,603.03
0.18245,602.924
0.182642,602.777
0.182835,602.589
0.183028,602.361
0.18322,602.095
0.183413,601.79
0.183606,601.449
0.183798,601.07
0.183991,600.656
0.184183,600.206
0.184376,599.722
0.184569,599.205
0.184761,598.654
0.184954,598.072
0.185147,597.458
0.185339,596.813
0.185532,596.139
0.185725,595.437
0.185917,594.707
0.186303,593.169
0.186495,592.366
0.186688,591.544
0.186881,590.71
0.187073,589.872
0.187266,589.041
0.187459,588.227
0.187651,587.445
0.187844,586.705
0.188037,586.022
0.188229,585.407
0.188422,584.87
0.188615,584.417
0.188807,584.056
0.189193,583.619
0.189385,583.541
0.189578,583.554
0.189771,583.652
0.189963,583.829
0.190156,584.077
0.190349,584.388
0.190541,584.755
0.190734,585.169
0.190927,585.623
0.191119,586.108
0.191312,586.617
0.191505,587.144
0.191697,587.683
0.19189,588.228
0.192083,588.774
0.192275,589.316
0.192468,589.851
0.192661,590.374
